#node1Id,#node2Id,buses
2684,9889,密2路|密17路|密12路
525,5587,681路|614路|448路
10416,637,483路|459路
1476,9999,地铁14号线东段
1599,454,昌28路|昌51路区间
1534,6751,顺41路
1152,9240,929路
10348,9626,兴53路
3732,438,兴32路区间
1742,2012,33路|85路|481路
1661,4135,郊81路
10315,335,805路快
1679,7948,兴32路
11834,6762,Y20路|Y21路|876路支|876路|921路|Y04路|Y05路|Y09路
11636,8742,880路
11781,296,昌22路|949路|643路|昌2路|专105路|专106路|昌1路|643路区|493路|326路
10826,11050,密22路|密23路
11025,2504,平18路
11640,6048,462路|558路|专101路|441路|夜38路
5919,8223,房40路
11312,9328,顺13路
5902,7060,兴40路
1596,8780,940路
6116,7231,844路区间|844路
10653,7892,昌55路
11758,530,房25路
12000,2107,兴18路
10312,7310,通9路
265,8172,866路
248,9676,307路
419,6635,运通111路|431路|650路|302路|夜3路|619路|350路|夜25路|运通122路|499路|672路|673路|675路|特16路|502路
10823,11083,622路
10776,5337,Y14路|Y18路|Y19路|Y28路|Y29路|Y30路|Y34路|Y37路|Y39路
411,5388,M21路|M20路|948路|370路|运通116路|929路木城涧|运通112路|336路|992路|941路快|977路快定班|396路|M07路|929路|358路|977路|931路|M18路|M19路|892路|325路|981路
1242,9665,房12路|房34路
3811,966,432路|393路
3721,534,941路快
1350,8580,兴23路|兴24路
1694,5141,515路|966路
10552,6244,667路
1271,8028,850路
11646,7320,985路
11858,7864,专81路
7389,9176,快速直达专线82路
10240,8028,850路
2167,2716,489路
11655,9890,通1路
11866,6454,通19路
11544,8348,H61路
11887,556,密8路支线|密8路|密11路
11986,5256,588路环线
2762,788,夜18路|夜34路|104路|特11路|108路
2940,3321,95路
6139,9694,顺46路
3196,5737,密37路|密50路|密51路|密38路支线
10899,5421,325路
3305,9089,莲花桥-莲花桥临线|890路担礼
1833,2411,M13路
3090,6791,936路
10455,8537,房19路
7202,8379,740路公益西桥
10425,526,机场巴士8线
10666,6424,兴53路
10836,4724,878路|922路|885路
10720,4554,386路
10146,1960,882路
10597,152,专89路
7538,7674,通6路|804路|808路|322路|通19路
11449,9305,兴17路
1534,6714,顺24路
11633,6134,平3路
2192,2454,350路|672路|快速直达专线17路
11050,3567,密32路|密31路|密34路|密33路|密36路|密35路|密52路|密19路支线|密19路|密20路|密29路|密26路|密28路|密27路|密21路|密24路
11830,4168,通6路
11448,9316,463路
11467,9126,密1路|密1路西线
7219,9530,通6路专线|通6路|317路
5006,6380,密17路支4
6039,9359,918路
319,7659,昌21路|运通114路|专53路|昌58路|519路|345路|519路区间|专103路|670路上东廓|887路|运通117路|543路
10241,8002,兴17路|兴20路
1495,9774,7路
3395,3731,855路
1420,6532,运通114路|560路|871路|878路|运通117路|543路
10913,2611,970路
10557,7503,34路
1464,8739,快速直达专线4路
10303,488,快速直达专线149路
11524,259,25路|7路
1079,2926,930路
11830,5426,816路|648-649路联运
5249,5293,346路
11079,2012,588路环线
10416,8985,67路
10586,7283,85路|414路
318,5039,快速直达专线90路
1754,4511,810路
1467,400,房21路|房24路
6902,9086,941路|夜5路|527路|325路
1879,5920,377路|夜12路|474路|专26路|88路|48路|66路|501路
11779,8600,专116路
1933,2708,特4路
1593,6102,410路
11700,6733,816路|817路
11010,2697,房20路|房25路
11624,8825,437路|575路
11946,6935,H61路
2993,6747,598路|958路|389路|347路|专109路|489路|972路|598路区间
537,5493,119路
415,5382,房32路
11075,3373,887路
11114,2981,869路
10214,8331,昌70路
1578,632,通58路
10561,6197,通11路
10856,3248,专17路|97路
1741,5946,684路|128路
1481,9879,75路|18路
1686,7824,351路|937路
2633,709,兴11路
11118,1606,快速直达专线80路|446路|447路|运通205路
3172,5939,Y20路|Y21路|876路支|876路|Y04路
11733,7749,H23路区间六渡河|H34路
349,6084,运通125路
10859,5866,特11路
2580,9538,829路
11532,167,441路|夜38路
10323,7230,830路
1562,763,302路|夜8路
12045,5615,336路|941路快|389路|快速直达专线121路|977路|981路
10320,7264,52路
2281,2868,538路|405路
11669,9721,625路
11745,678,平3路
11420,9558,平30路|平29路
11691,8179,房18路|房41路|房18路支2
1462,449,681路|447路|448路|运通123路
10121,9241,481路
2189,78,龙湾屯1路北线
4290,6719,638路
10663,5156,昌68路
1824,82,341路|926路
1413,932,密37路
2588,8391,Y24路|874路
5821,9357,940路|848路
9920,997,Y12路|Y11路|Y14路|Y13路|Y16路|Y15路|Y18路|Y17路|Y19路|Y20路|Y22路|Y21路|Y24路|919路快|Y23路|Y26路|Y25路|Y28路|Y27路|Y29路|876路支|873路|874路|876路|Y30路|Y32路|Y31路|Y34路|921路|Y36路|Y35路|Y38路|925路|Y37路|Y39路|Y40路|Y04路|Y03路|Y05路|Y08路|Y07路
7478,8420,443路
6154,9676,运通109路|425路|307路|617路|484路|16路|635路
2479,9489,昌29路
4729,9629,通28路
4963,7289,516路
6167,9543,昌13路
4923,5028,30路|513路|605路|486路|夜25路|541路
117,7093,118路|夜3路|107路
10222,8190,392路|632路|21路
11528,146,71路|72路|2路|120路|快速公交1线|夜2路|93路|622路|17路
11128,11722,昌69路
10827,2132,房49路
3939,5540,466路
11609,667,976路
1305,6586,Y01路
3422,8052,632路
8657,9950,顺21路区间
3839,5214,Y10路
1216,7479,818路快
7339,9805,39路|957路|958路|128路|525路|夜24路|54路|623路
3706,6548,M14路|M12路
7320,8666,674路
7541,7786,房51路
2314,9790,顺36路区间|顺36路|顺31路
2713,4470,昌55路
4927,6321,973路
5136,7883,941路|337路|959路|385路|夜5路|318路|327路
10096,11389,兴21支路
5811,9467,兴24路
2617,4100,941路|929路木城涧|运通112路|336路|383路|961路|964路|M06路|890路担礼|929路|972路|977路|890路|892路
10025,10769,591路
10627,6790,昌51路
2498,9289,昌13路空军第二十三厂
8638,8815,504路|599路|927路|139路
8521,9985,兴29路
6299,9543,昌22路|昌21路|昌28路|949路|590路|昌67路|昌11路|昌59路|昌16路|昌13路|昌3路|昌2路|870路|昌51路|昌1路|925路|昌51路区间|886路|昌37路|郊94路|326路|昌31路|昌30路
6364,8893,821路|兴47路|927路|623路|976路|324路
4068,5247,快速直达专线4路
3686,8082,房18路|836路张坊|917路快|房41路|917路|房18路支2
10503,6696,通21路|通22路|372路|通7路|通14路|郊90路
1657,3050,快速直达专线92路
1589,6395,559路
10567,7387,郊86路
11065,2065,兴23路
3525,8364,636路
11138,11615,昌57路
10735,3046,运通125路
8578,9422,953路|736路|524路
1606,2232,快速直达专线80路|446路|447路|运通205路
4025,5680,960路|964路|965路|快速直达专线139路|981路
11107,2970,818路班车
7456,9952,887路
11025,11419,平18路
11812,4292,389路
11707,5342,57路
7482,8365,通12路|通11路
5007,7838,505路|运通101路快|992路|快速直达专线48路|运通101路|347路|489路|664路|快速直达专线147路
5053,6047,518路
5225,6988,435路
2528,8971,558路|441路
2989,4361,房43路|房49路
7105,9511,909路
2413,8798,949路|376路|昌11路|919路|870路|655路|879路|357路|883路|883路快|昌33路
2643,6497,836路张坊
6029,9617,夜28路|674路|特16路
2700,4594,74路|997路
11022,11480,空港6路
10538,691,昌57路|昌13路|昌57路支|专105路|专106路
2558,360,668路快|669路快|快速直达专线7路|668路|669路|807路|快速直达专线12路|快速直达专线13路
10226,8120,941路快|965路|快速直达专线104路
10686,6188,昌57路支
10697,6071,419路|112路|115路|夜13路|快速公交2线|615路|488路|138路|95路|411路|635路
1206,7552,920路|Y01路
10316,7224,通46路
3709,848,342路|675路
5209,5824,821路
3414,8159,H33路
1889,2057,昌11路
5286,6389,48路
2536,7552,顺33路区间
8474,9100,Y20路|Y21路|876路支|876路|921路|Y04路
2304,9879,113路|124路|夜18路|夜34路|104路|特11路|108路
2364,9279,专58路
6039,9507,顺19路
2346,9458,房2路|993路|646路|951路|835路|快速直达专线140路|房35路|房28路|896路
11089,4464,25路|夜28路
5147,7787,Y10路
1747,2134,813路
10488,9489,962路
11937,5642,密57路
1378,160,郊86路
4868,8275,平13路
3176,3460,H33路
2533,7572,兴55路
7146,9122,昌37路
11845,6564,快速直达专线50路|963路|328路
11966,4023,552路|312路
4808,6216,平44路
2997,4260,兴46路|842路|937路|兴28路
10206,8390,兴22路
6078,9149,房28路
2529,7614,Y40路
6158,7018,通14路
5946,8140,110路
10104,8081,快速公交4线|快速公交4线支
2446,9778,兴32路
11299,11386,Y16路|Y31路|925路
1466,6263,夜10路|106路
1508,5843,941路快
182,1932,兴32路
11037,2395,30路|31路|486路|夜25路|138路|677路|985路
1715,3775,平24路|平23路|平22路|平42路|平41路|平34路
1626,5997,运通101路|471路|131路
11701,5350,密3路
11788,7141,密63路
4926,5044,110路|夜24路
2656,6331,985路
11316,9205,房43路|房49路|房48路
7405,7854,943路|943路快
5237,5585,昌57路支
8325,9326,房36路|房36路区间
5802,8269,专38路
2879,4105,113路|115路|118路|3路|夜3路|701路|夜34路|特16路
6063,9288,994路|965路
5915,7134,运通103路|563路
5921,7074,440路
6268,7239,612路
3816,5491,377路|646路
1873,2180,快速直达专线55路
11029,11414,兴24路
2604,5518,机场巴士14号线
1024,10818,826路
2562,7269,353路
6155,7042,运通114路|运通113路|79路|740路公益西桥|121路|740路|611路|355路|运通118路|981路|982路|983路
10847,3295,空港1路
10758,4185,通58路
3076,4448,891路
8726,987,通43路
1114,8443,412路
1798,4265,921路
5005,6580,房52路
11852,5181,顺31路区间
4709,9886,兴12路|兴46路|兴21路延长线|兴21路|兴22路
2086,3689,运通201路|运通101路|运通104路|387路|300路快|302路|夜30路|847路|848路|特8路|361路|671路|328路
1367,252,平50路
11638,7324,房18路|836路张坊|917路快|房41路|917路|房18路支2
7214,8466,741路
6109,7528,929路|892路
1053,11876,426路
6022,7066,专69路|663路
540,6707,昌33路
1037,10708,330路|518路|328路
5059,7370,H06路
1084,11569,特4路
10789,5199,通19路
1664,5591,115路
3142,3776,昌32路
6914,9147,H63路
1206,7512,920路|Y01路
12040,4296,房31路|房38路|房34路
1564,6594,H22路支线|H14路|H60路|H22路区间|H63路|H22路|H21路|H37路
1512,3109,专121路
7202,8571,988路|运通111路|657路
3999,551,462路
5908,7229,112路
652,6908,940路|947路|954路|兴48路|829路|968路|631路快|456路|410路|631路
9925,997,Y12路|Y11路|Y14路|Y13路|Y16路|Y15路|Y18路|Y17路|Y19路|Y20路|Y21路|919路快|Y28路|Y27路|Y29路|876路支|873路|874路|876路|Y30路|Y32路|Y31路|Y34路|921路|Y36路|Y38路|925路|Y37路|Y39路|Y40路|Y03路|Y08路
11411,8279,H42路
2714,5734,密62路|密61路|密60路
2423,7309,兴24路
560,866,77路|310路
10229,8127,993路|快速直达专线140路
6923,9048,顺12路区间|顺12路
11179,2271,昌53路
6235,7595,377路|快速直达专线95路
10304,6045,854路
1247,137,431路
3865,565,顺14路
1612,2111,640路
1283,8067,830路
1543,4131,21路
3021,4973,951路|快速直达专线24路|458路|459路
1213,6104,967路|969路|480路|840路
6454,7925,809路
361,8515,Y01路
10194,10330,938路
4397,5852,密28路|密27路
4092,7570,通12路专线
11273,11523,523路
11390,11687,运通111路|657路
7521,7901,房11路
3937,6819,509路|运通114路|333路|运通108路|476路|562路|651路|438路|575路|特6路|362路|特4路
10052,11746,快速直达专线114路
11708,4083,房30路
2419,7484,H43路|H46路|H45路|H48路|H47路|H15路区间|H16路|H15路|H26路|H29路|H31路
4164,5547,980路
4971,7141,密63路
10022,10747,快速直达专线84路|631路快
4070,6485,郊94路
4801,8846,开发区1路
10719,3284,通58路
9088,919,940路|兴20路
5462,5878,房24路
3801,6864,810路
3934,5536,333路
7533,827,301路
6284,9638,101路|103路
3883,6049,郊86路
6323,7918,838路
4263,5897,880路
6260,8542,房2路|房28路
4760,9265,密6路|密6路支线
5261,6567,专34路环线
3842,6464,477路
3957,5312,专164路
3542,8134,983路
3675,9464,951路|574路|310路|843路|327路
5940,9433,顺11路区间豹房|顺46路|顺11路区间刘各庄|顺30路|顺11路
5162,8881,昌25路
3666,9557,948路
5498,6852,房37路支线|房37路
2308,296,962路|922路|884路
5925,9609,郊82路
11836,4078,468路
2114,9181,顺20路
2848,3179,顺15路
4826,8611,夜10路|夜7路|57路|23路
4967,7202,988路
6689,6948,昌68路
6264,7202,运通111路|740路公益西桥|740路|657路|特9路
4940,6147,夜16路|310路|459路
8794,9867,850路快|850路
2307,276,通18路
3574,9151,26路|运通105路|夜14路|87路|16路
10783,835,房39路
3731,7582,419路|641路|运通104路|300路快|300路|302路|快速直达专线141路|95路|夜30路|847路|848路|特8路|671路|快速直达专线144路|985路
5398,6534,Y26路
7468,9801,昌32路
5954,9328,顺31路区间
5333,5853,地铁4号线大兴线
5475,5763,863路
7787,7945,Y26路
3962,5278,顺28路|顺28路区间道口
8580,9357,兴31路|兴35路|兴13路南线|兴26路
6364,8851,821路|927路|623路|976路|324路
10298,10657,448路|运通119路
4822,8665,专166路
8524,9914,顺32路
6466,7834,密7路
10083,3816,423路|381路|434路|529路|夜22路|483路|497路|454路|676路|410路|679路
3827,7962,快速直达专线112路
11093,12026,637路|820路
3825,6655,943路|943路快
11101,11948,房52路|房40路
5397,6551,828路
5035,8845,857路|696路
5120,6664,997路|736路|快速公交1线|夜2路|526路|622路|324路
10083,10170,434路
2729,4343,658路
2607,6892,Y18路|Y29路|Y30路|Y34路|Y37路
6316,6708,昌67路|昌3路
2605,5580,密8路支线|密8路|密15路|密11路|密66路|密65路|密68路|密67路|密62路|密61路|密63路|密60路
2122,9080,通44路
2517,6461,487路
4851,8381,966路区间|966路|快速直达专线103路
4705,8511,863路|869路
5842,9123,顺26路
3076,3190,M21路|M20路|948路|M07路|M18路|M17路|M19路|892路
2749,4148,591路
6489,7639,Y08路
6001,9857,423路|993路|646路|专97路
6365,7546,981路
10912,11550,512路|365路
5131,7899,475路
6288,8320,435路|666路|806路
11133,11653,通1路
11130,11683,317路
6072,9150,通12路专线
6277,8431,顺36路区间|顺37路|顺36路|顺31路区间|顺31路|顺16路
10783,815,房39路
10791,736,357路
302,852,专116路|415路
569,7820,Y18路|873路
3959,7987,平33路
11518,7284,375路|594路|331路|429路|562路|运通126路|特19路
2939,3563,Y10路
383,8349,通21路
2711,3181,昌33路
575,6426,昌55路
367,8507,顺46路
2839,4565,昌13路空军第二十三厂
4617,9403,昌70路
4059,7978,专114路|431路
2459,8368,房43路|房49路
8855,968,兴13路南线
3897,7285,667路-552路联运
1328,5033,兴25支路
3725,7673,通11路
7555,7610,郊89路
1258,7069,641路|131路|403路
457,7604,房12路|房38路|房27路
5295,6268,夜20路
5189,8654,兴21路延长线|兴21路
382,9684,快速直达专线100路
1351,8616,938路
1482,7301,平15路
10174,1500,639路
1621,5912,483路
11084,5713,顺14路
5272,704,空港5路区间
1222,9903,地铁1号线
11983,740,446路|543路|544路
3294,4813,896路
1484,319,专53路|345路
161,9260,兴25支路
398,9555,房26路
10676,8804,兴52路
320,7675,114路|夜12路|特5路|102路|103路
567,6538,昌21路|专105路|专106路|884路
3995,8810,房23路
10094,4950,942路快
1983,4941,快速直达专线51路
550,6692,841路
2691,8517,房50路
2552,9907,77路|349路|845路|323路
3821,7908,房37路支线|房37路
5351,6902,958路
10272,1828,658路
1080,2977,908路
136,9530,317路
368,7215,827路
533,6899,407路
5390,883,976路|846路
4182,6617,兴22路
3650,9621,密61路
3897,9811,667路-552路联运
437,6528,通12路专线
457,7658,房2路
2754,910,兴55路|兴30路支
5195,9801,昌32路
14,3786,兴16路|兴47路|快速直达专线120路|快速直达专线1路|623路|开发区1路|开发区3路|专41路
2560,9809,昌20路|专66路|887路
4060,7851,993路|835路|835路快|快速直达专线63路|房27路
10791,7699,昌33路
11190,4695,昌27路|465路|专117路
11092,3011,房16路
10065,11706,通11路
11196,4630,902路|苏家坨通勤班车
5186,9907,运通115路|740路公益西桥|998路|602路|736路|694路|83路|740路|967路|969路|480路|351路|310路|840路|627路|特7路|夜36路
106,8525,939路
10651,783,快速公交4线
10722,5721,871路|521路|878路
4391,4557,Y12路|Y11路|Y13路|Y27路|Y32路|Y36路|Y38路
11192,4666,637路|8路|夜19路|348路|535路|457路
3977,7709,386路|304路|307路|夜9路|611路|671路|630路
10143,1849,地铁6号线
11640,217,专42路
11864,642,119路|123路|夜36路
4961,8517,房15路专线
10414,505,房16路
10891,4023,通19路专线
6591,7866,948路
3931,6845,运通112路|331路|快速直达专线111路|563路|563路区间|特5路
4153,6943,810路|938路卓达三溪塘专线|通21路|快速直达专线113路|通9路|通41路|通43路|通13路|通14路|通15路|通53路|938路|郊90路|通14路专线|快速直达专线15路
11093,4313,637路
116,144,昌58路
4720,9613,兴15路
218,450,通2路
5282,6301,昌68路
5232,6807,房15路|房18路|房2路|房42路|房31路
5134,820,通15路
221,6066,快速直达专线43路
184,9099,机场巴士15线
10594,9640,房14路|房13路|房47路
11193,5947,兴11路
3833,7833,专109路|527路
3722,7618,兴33路
3951,6659,364路|586路
4130,5853,699路|355路|365路
10432,9927,北小营-东直门通勤快车
4398,4502,89路
237,8555,房39路|房35路|房27路
467,6255,特14路
3983,7671,密15路
6292,9519,顺31路区间|H61路
